position	link_query
3:195:27	كفر
3:195:29	سوا
3:195:30	دخل
3:195:31	جنن
3:195:32	جري
3:195:34	تحت
3:195:35	نهر
3:195:36	ثوب
3:195:38	عند
3:195:39	اله
3:195:40	اله
3:195:41	عند
3:195:42	حسن
3:195:43	ثوب
3:196:2	غرر
3:196:3	قلب
3:196:4	ٱلَّذِى
3:196:5	كفر
3:196:7	بلد
3:197:1	متع
3:197:2	قلل
3:197:4	اوي
3:197:6	باس
3:197:7	مهد
3:198:2	ٱلَّذِى
3:198:3	وقي
3:198:4	ربب
3:198:6	جنن
3:198:7	جري
3:198:9	تحت
3:198:10	نهر
3:198:11	خلد
3:198:13	نزل
3:198:15	عند
3:198:16	اله
3:198:18	عند
3:198:19	اله
3:198:20	خير
3:198:21	برر
3:199:3	اهل
3:199:4	كتب
3:199:6	امن
3:199:7	اله
3:199:9	نزل
3:199:10	إِلَىٰ
3:199:12	نزل
3:199:13	إِلَىٰ
3:199:14	خشع
3:199:15	اله
3:199:17	شري
3:199:18	ايي
3:199:19	اله
3:199:20	ثمن
3:199:21	قلل
3:199:24	اجر
3:199:25	عند
3:199:26	ربب
3:199:28	اله
3:199:29	سرع
3:199:30	حسب
3:200:2	ٱلَّذِى
3:200:3	امن
3:200:4	صبر
3:200:5	صبر
3:200:6	ربط
3:200:7	وقي
3:200:8	اله
3:200:10	فلح
33:1:2	نبا
33:1:3	وقي
33:1:4	اله
33:1:6	طوع
33:1:7	كفر
33:1:8	نفق
33:1:10	اله
33:1:11	كون
33:1:12	علم
33:1:13	حكم
33:2:1	تبع
33:2:3	وحي
33:2:4	إِلَىٰ
33:2:6	ربب
33:2:8	اله
33:2:9	كون
33:2:11	عمل
33:2:12	خبر
33:3:1	وكل
33:3:3	اله
33:3:4	كفي
33:3:5	اله
33:3:6	وكل
33:4:2	جعل
33:4:3	اله
33:4:4	رجل
33:4:6	قلب
33:4:8	جوف
33:4:10	جعل
33:4:11	زوج
33:4:13	ظهر
33:4:15	امم
33:4:17	جعل
33:4:18	دعو
33:4:19	بني
33:4:21	قول
33:4:22	فوه
33:4:23	اله
33:4:24	قول
33:4:25	حقق
33:4:27	هدي
33:4:28	سبل
33:5:1	دعو
33:5:2	ابو
33:5:4	قسط
33:5:5	عند
33:5:6	اله
33:5:9	علم
33:5:10	ابو
33:5:11	اخو
33:5:13	دين
33:5:14	ولي
33:5:15	ليس
33:5:17	جنح
33:5:19	خطا
33:5:23	عمد
33:5:24	قلب
33:5:25	كون
33:5:26	اله
33:5:27	غفر
33:5:28	رحم
33:6:1	نبا
33:6:2	ولي
33:6:3	امن
33:6:5	نفس
33:6:6	زوج
33:6:7	امم
33:6:8	اول
33:6:9	رحم
33:6:10	بعض
33:6:11	ولي
33:6:12	بعض
33:6:14	كتب
33:6:15	اله
33:6:17	امن
33:6:18	هجر
33:6:19	إِلَّا
33:6:21	فعل
33:6:22	إِلَىٰ
33:6:23	ولي
33:6:24	عرف
33:6:25	كون
33:6:28	كتب
33:6:29	سطر
33:7:1	إِذ
33:7:2	اخذ
33:7:4	نبا
33:7:5	وثق
33:7:9	إِبْرَاهِيم
33:7:12	بني
33:7:14	اخذ
33:7:16	وثق
33:7:17	غلظ
33:8:1	سال
33:8:2	صدق
33:8:4	صدق
33:8:5	عدد
33:8:6	كفر
33:8:7	عذب
33:8:8	الم
33:9:2	ٱلَّذِى
33:9:3	امن
33:9:4	ذكر
33:9:5	نعم
33:9:6	اله
33:9:8	إِذ
33:9:9	جيا
33:9:10	جند
33:9:11	رسل
33:9:13	روح
33:9:14	جند
33:9:16	راي
33:9:17	كون
33:9:18	اله
33:9:20	عمل
33:9:21	بصر
33:10:1	إِذ
33:10:2	جيا
33:10:4	فوق
33:10:6	سفل
33:10:8	إِذ
33:10:9	زيغ
33:10:10	بصر
33:10:11	بلغ
33:10:12	قلب
33:10:13	حنجر
33:10:14	ظنن
33:10:15	اله
33:10:16	ظنن
33:11:2	بلو
33:11:3	امن
33:11:4	زلزل
33:11:5	زلزل
33:11:6	شدد
33:12:1	إِذ
33:12:2	قول
33:12:3	نفق
33:12:4	ٱلَّذِى
33:12:6	قلب
33:12:7	مرض
33:12:9	وعد
33:12:10	اله
33:12:11	رسل
33:12:12	إِلَّا
33:12:13	غرر
33:13:1	إِذ
33:13:2	قول
33:13:3	طوف
33:13:5	اهل
33:13:8	قوم
33:13:10	رجع
33:13:11	اذن
33:13:12	فرق
33:13:14	نبا
33:13:15	قول
33:13:17	بيت
33:13:18	عور
33:13:21	عور
33:13:23	رود
33:13:24	إِلَّا
33:13:25	فرر
33:14:2	دخل
33:14:5	قطر
33:14:7	سال
33:14:8	فتن
33:14:9	اتي
33:14:11	لبث
33:14:13	إِلَّا
33:14:14	يسر
33:15:2	كون
33:15:3	عهد
33:15:4	اله
33:15:6	قبل
33:15:8	ولي
33:15:9	دبر
33:15:10	كون
33:15:11	عهد
33:15:12	اله
33:15:13	سال
33:16:1	قول
33:16:3	نفع
33:16:4	فرر
33:16:6	فرر
33:16:8	موت
33:16:10	قتل
33:16:11	إِذًا
33:16:13	متع
33:16:14	إِلَّا
33:16:15	قلل
33:17:1	قول
33:17:4	ٱلَّذِى
33:17:5	عصم
33:17:7	اله
33:17:9	رود
33:17:11	سوا
33:17:13	رود
33:17:15	رحم
33:17:17	وجد
33:17:20	دون
33:17:21	اله
33:17:22	ولي
33:17:24	نصر
33:18:2	علم
33:18:3	اله
33:18:4	عوق
33:18:6	قول
33:18:7	اخو
33:18:8	لمم
33:18:9	إِلَىٰ
33:18:11	اتي
33:18:12	باس
33:18:13	إِلَّا
33:18:14	قلل
33:19:1	شحح
33:19:3	إِذَا
33:19:4	جيا
33:19:5	خوف
33:19:6	راي
33:19:7	نظر
33:19:8	إِلَىٰ
33:19:9	دور
33:19:10	عين
33:19:11	ٱلَّذِى
33:19:12	غشو
33:19:15	موت
33:19:16	إِذَا
33:19:17	ذهب
33:19:18	خوف
33:19:19	سلق
33:19:20	لسن
33:19:21	حدد
33:19:22	شحح
33:19:24	خير
33:19:27	امن
33:19:28	حبط
33:19:29	اله
33:19:30	عمل
33:19:31	كون
33:19:34	اله
33:19:35	يسر
33:20:1	حسب
33:20:2	حزب
33:20:4	ذهب
33:20:6	اتي
33:20:7	حزب
33:20:8	ودد
33:20:11	بدو
33:20:13	عرب
33:20:14	سال
33:20:16	نبا
33:20:18	كون
33:20:21	قتل
33:20:22	إِلَّا
33:20:23	قلل
33:21:2	كون
33:21:5	رسل
33:21:6	اله
33:21:7	اسو
33:21:8	حسن
33:21:10	كون
33:21:11	رجو
33:21:12	اله
33:21:13	يوم
33:21:14	اخر
33:21:15	ذكر
33:21:16	اله
33:21:17	كثر
33:22:2	راي
33:22:3	امن
33:22:4	حزب
33:22:5	قول
33:22:8	وعد
33:22:9	اله
33:22:10	رسل
33:22:11	صدق
33:22:12	اله
33:22:13	رسل
33:22:15	زيد
33:22:16	إِلَّا
33:22:17	امن
33:22:18	سلم
33:23:2	امن
33:23:3	رجل
33:23:4	صدق
33:23:6	عهد
33:23:7	اله
33:23:11	قضي
33:23:12	نحب
33:23:15	نظر
33:23:17	بدل
33:23:18	بدل
33:24:1	جزي
33:24:2	اله
33:24:3	صدق
33:24:4	صدق
33:24:5	عذب
33:24:6	نفق
33:24:8	شيا
33:24:10	توب
33:24:13	اله
33:24:14	كون
33:24:15	غفر
33:24:16	رحم
33:25:1	ردد
33:25:2	اله
33:25:3	ٱلَّذِى
33:25:4	كفر
33:25:5	غيظ
33:25:7	نيل
33:25:8	خير
33:25:9	كفي
33:25:10	اله
33:25:11	امن
33:25:12	قتل
33:25:13	كون
33:25:14	اله
33:25:15	قوي
33:25:16	عزز
33:26:1	نزل
33:26:2	ٱلَّذِى
33:26:3	ظهر
33:26:5	اهل
33:26:6	كتب
33:26:8	صيص
33:26:9	قذف
33:26:11	قلب
33:26:12	رعب
33:26:13	فرق
33:26:14	قتل
33:26:15	اسر
33:26:16	فرق
33:27:1	ورث
33:27:2	ارض
33:27:3	دور
33:27:4	مول
33:27:5	ارض
33:27:7	وطا
33:27:8	كون
33:27:9	اله
33:27:11	كلل
33:27:12	شيا
33:27:13	قدر
33:28:2	نبا
33:28:3	قول
33:28:4	زوج
33:28:6	كون
33:28:7	رود
33:28:8	حيي
33:28:9	دنو
33:28:10	زين
33:28:11	علو
33:28:12	متع
33:28:13	سرح
33:28:14	سرح
33:28:15	جمل
33:29:2	كون
33:29:3	رود
33:29:4	اله
33:29:5	رسل
33:29:6	دور
33:29:7	اخر
33:29:9	اله
33:29:10	عدد
33:29:11	حسن
33:29:13	اجر
33:29:14	عظم
33:30:1	نسو
33:30:2	نبا
33:30:4	اتي
33:30:6	فحش
33:30:7	بين
33:30:8	ضعف
33:30:10	عذب
33:30:11	ضعف
33:30:12	كون
33:30:15	اله
33:30:16	يسر
33:31:2	قنت
33:31:4	اله
33:31:5	رسل
33:31:6	عمل
33:31:7	صلح
33:31:8	اتي
33:31:9	اجر
33:31:10	مرر
33:31:11	عتد
33:31:13	رزق
33:31:14	كرم
33:32:1	نسو
33:32:2	نبا
33:32:3	ليس
33:32:4	احد
33:32:6	نسو
33:32:8	وقي
33:32:10	خضع
33:32:11	قول
33:32:12	طمع
33:32:13	ٱلَّذِى
33:32:15	قلب
33:32:16	مرض
33:32:17	قول
33:32:18	قول
33:32:19	عرف
33:33:1	قرر
33:33:3	بيت
33:33:5	برج
33:33:6	برج
33:33:7	جهل
33:33:8	اول
33:33:9	قوم
33:33:10	صلو
33:33:11	اتي
33:33:12	زكو
33:33:13	طوع
33:33:14	اله
33:33:15	رسل
33:33:17	رود
33:33:18	اله
33:33:19	ذهب
33:33:21	رجس
33:33:22	اهل
33:33:23	بيت
33:33:24	طهر
33:33:25	طهر
33:34:1	ذكر
33:34:3	تلو
33:34:5	بيت
33:34:7	ايي
33:34:8	اله
33:34:9	حكم
33:34:11	اله
33:34:12	كون
33:34:13	لطف
33:34:14	خبر
33:35:2	سلم
33:35:3	سلم
33:35:4	امن
33:35:5	امن
33:35:6	قنت
33:35:7	قنت
33:35:8	صدق
33:35:9	صدق
33:35:10	صبر
33:35:11	صبر
33:35:12	خشع
33:35:13	خشع
33:35:14	صدق
33:35:15	صدق
33:35:16	صوم
33:35:17	صوم
33:35:18	حفظ
33:35:19	فرج
33:35:20	حفظ
33:35:21	ذكر
33:35:22	اله
33:35:23	كثر
33:35:24	ذكر
33:35:25	عدد
33:35:26	اله
33:35:28	غفر
33:35:29	اجر
33:35:30	عظم
33:36:2	كون
33:36:3	امن
33:36:5	امن
33:36:6	إِذَا
33:36:7	قضي
33:36:8	اله
33:36:9	رسل
33:36:10	امر
33:36:12	كون
33:36:14	خير
33:36:16	امر
33:36:18	عصي
33:36:19	اله
33:36:20	رسل
33:36:22	ضلل
33:36:23	ضلل
33:36:24	بين
33:37:1	إِذ
33:37:2	قول
33:37:3	ٱلَّذِى
33:37:4	نعم
33:37:5	اله
33:37:7	نعم
33:37:9	مسك
33:37:11	زوج
33:37:12	وقي
33:37:13	اله
33:37:14	خفي
33:37:16	نفس
33:37:18	اله
33:37:19	بدو
33:37:20	خشي
33:37:21	نوس
33:37:22	اله
33:37:23	حقق
33:37:25	خشي
33:37:27	قضي
33:37:30	وطر
33:37:31	زوج
33:37:34	كون
33:37:36	امن
33:37:37	حرج
33:37:39	زوج
33:37:40	دعو
33:37:41	إِذَا
33:37:42	قضي
33:37:44	وطر
33:37:45	كون
33:37:46	امر
33:37:47	اله
33:37:48	فعل
33:38:2	كون
33:38:4	نبا
33:38:6	حرج
33:38:8	فرض
33:38:9	اله
33:38:11	سنن
33:38:12	اله
33:38:14	ٱلَّذِى
33:38:15	خلو
33:38:17	قبل
33:38:18	كون
33:38:19	امر
33:38:20	اله
33:38:21	قدر
33:38:22	قدر
33:39:1	ٱلَّذِى
33:39:2	بلغ
33:39:3	رسل
33:39:4	اله
33:39:5	خشي
33:39:7	خشي
33:39:8	احد
33:39:9	إِلَّا
33:39:10	اله
33:39:11	كفي
33:39:12	اله
33:39:13	حسب
33:40:2	كون
33:40:4	ابو
33:40:5	احد
33:40:7	رجل
33:40:9	رسل
33:40:10	اله
33:40:11	ختم
33:40:12	نبا
33:40:13	كون
33:40:14	اله
33:40:15	كلل
33:40:16	شيا
33:40:17	علم
33:41:2	ٱلَّذِى
33:41:3	امن
33:41:4	ذكر
33:41:5	اله
33:41:6	ذكر
33:41:7	كثر
33:42:1	سبح
33:42:2	بكر
33:42:3	اصل
33:43:2	ٱلَّذِى
33:43:3	صلو
33:43:5	ملك
33:43:6	خرج
33:43:8	ظلم
33:43:9	إِلَىٰ
33:43:10	نور
33:43:11	كون
33:43:12	امن
33:43:13	رحم
33:44:1	حيي
33:44:2	يوم
33:44:3	لقي
33:44:4	سلم
33:44:5	عدد
33:44:7	اجر
33:44:8	كرم
33:45:2	نبا
33:45:4	رسل
33:45:5	شهد
33:45:6	بشر
33:45:7	نذر
33:46:1	دعو
33:46:2	إِلَىٰ
33:46:3	اله
33:46:4	اذن
33:46:5	سرج
33:46:6	نور
33:47:1	بشر
33:47:2	امن
33:47:6	اله
33:47:7	فضل
33:47:8	كبر
33:48:2	طوع
33:48:3	كفر
33:48:4	نفق
33:48:5	ودع
33:48:6	اذي
33:48:7	وكل
33:48:9	اله
33:48:10	كفي
33:48:11	اله
33:48:12	وكل
33:49:2	ٱلَّذِى
33:49:3	امن
33:49:4	إِذَا
33:49:5	نكح
33:49:6	امن
33:49:8	طلق
33:49:10	قبل
33:49:12	مسس
33:49:17	عدد
33:49:18	عدد
33:49:19	متع
33:49:20	سرح
33:49:21	سرح
33:49:22	جمل
33:50:2	نبا
33:50:4	حلل
33:50:6	زوج
33:50:7	ٱلَّذِى
33:50:8	اتي
33:50:9	اجر
33:50:11	ملك
33:50:12	يمن
33:50:14	فيا
33:50:15	اله
33:50:17	بني
33:50:18	عمم
33:50:19	بني
33:50:20	عمم
33:50:21	بني
33:50:22	خول
33:50:23	بني
33:50:24	خول
33:50:25	ٱلَّذِى
33:50:26	هجر
33:50:28	مرا
33:50:29	امن
33:50:31	وهب
33:50:32	نفس
33:50:33	نبا
33:50:35	رود
33:50:36	نبا
33:50:38	نكح
33:50:39	خلص
33:50:42	دون
33:50:43	امن
33:50:45	علم
33:50:47	فرض
33:50:50	زوج
33:50:52	ملك
33:50:53	يمن
33:50:55	كون
33:50:57	حرج
33:50:58	كون
33:50:59	اله
33:50:60	غفر
33:50:61	رحم
33:51:1	رجو
33:51:3	شيا
33:51:5	اوي
33:51:6	إِلَىٰ
33:51:8	شيا
33:51:10	بغي
33:51:12	عزل
33:51:14	جنح
33:51:17	دنو
33:51:19	قرر
33:51:20	عين
33:51:22	حزن
33:51:23	رضو
33:51:25	اتي
33:51:26	كلل
33:51:27	اله
33:51:28	علم
33:51:31	قلب
33:51:32	كون
33:51:33	اله
33:51:34	علم
33:51:35	حلم
33:52:2	حلل
33:52:4	نسو
33:52:6	بعد
33:52:9	بدل
33:52:12	زوج
33:52:14	عجب
33:52:15	حسن
33:52:16	إِلَّا
33:52:18	ملك
33:52:19	يمن
33:52:20	كون
33:52:21	اله
33:52:23	كلل
33:52:24	شيا
33:52:25	رقب
33:53:2	ٱلَّذِى
33:53:3	امن
33:53:5	دخل
33:53:6	بيت
33:53:7	نبا
33:53:8	إِلَّا
33:53:10	اذن
33:53:12	إِلَىٰ
33:53:13	طعم
33:53:14	غير
33:53:15	نظر
33:53:16	اني
33:53:18	إِذَا
33:53:19	دعو
33:53:20	دخل
33:53:21	إِذَا
33:53:22	طعم
33:53:23	نشر
33:53:25	انس
33:53:26	حدث
33:53:29	كون
33:53:30	اذي
33:53:31	نبا
33:53:32	حيي
33:53:34	اله
33:53:36	حيي
33:53:38	حقق
33:53:39	إِذَا
33:53:40	سال
33:53:41	متع
33:53:42	سال
33:53:44	وري
33:53:45	حجب
33:53:47	طهر
33:53:48	قلب
33:53:49	قلب
33:53:51	كون
33:53:54	اذي
33:53:55	رسل
33:53:56	اله
33:53:59	نكح
33:53:60	زوج
33:53:62	بعد
33:53:63	ابد
33:53:66	كون
33:53:67	عند
33:53:68	اله
33:53:69	عظم
33:54:2	بدو
33:54:3	شيا
33:54:5	خفي
33:54:7	اله
33:54:8	كون
33:54:9	كلل
33:54:10	شيا
33:54:11	علم
33:55:2	جنح
33:55:5	ابو
33:55:7	بني
33:55:9	اخو
33:55:11	بني
33:55:12	اخو
33:55:14	بني
33:55:15	اخو
33:55:17	نسو
33:55:20	ملك
33:55:21	يمن
33:55:22	وقي
33:55:23	اله
33:55:25	اله
33:55:26	كون
33:55:28	كلل
33:55:29	شيا
33:55:30	شهد
33:56:2	اله
33:56:3	ملك
33:56:4	صلو
33:56:6	نبا
33:56:8	ٱلَّذِى
33:56:9	امن
33:56:10	صلو
33:56:12	سلم
33:56:13	سلم
33:57:2	ٱلَّذِى
33:57:3	اذي
33:57:4	اله
33:57:5	رسل
33:57:6	لعن
33:57:7	اله
33:57:9	دنو
33:57:10	اخر
33:57:11	عدد
33:57:13	عذب
33:57:14	هون
33:58:1	ٱلَّذِى
33:58:2	اذي
33:58:3	امن
33:58:4	امن
33:58:5	غير
33:58:7	كسب
33:58:9	حمل
33:58:10	بهت
33:58:11	اثم
33:58:12	بين
33:59:2	نبا
33:59:3	قول
33:59:4	زوج
33:59:5	بني
33:59:6	نسو
33:59:7	امن
33:59:8	دنو
33:59:11	جلب
33:59:13	دنو
33:59:15	عرف
33:59:17	اذي
33:59:18	كون
33:59:19	اله
33:59:20	غفر
33:59:21	رحم
33:60:3	نهي
33:60:4	نفق
33:60:5	ٱلَّذِى
33:60:7	قلب
33:60:8	مرض
33:60:9	رجف
33:60:11	مدن
33:60:12	غرو
33:60:16	جور
33:60:18	إِلَّا
33:60:19	قلل
33:61:1	لعن
33:61:3	ثقف
33:61:4	اخذ
33:61:5	قتل
33:61:6	قتل
33:62:1	سنن
33:62:2	اله
33:62:4	ٱلَّذِى
33:62:5	خلو
33:62:7	قبل
33:62:9	وجد
33:62:10	سنن
33:62:11	اله
33:62:12	بدل
33:63:1	سال
33:63:2	نوس
33:63:4	سوع
33:63:5	قول
33:63:7	علم
33:63:8	عند
33:63:9	اله
33:63:11	دري
33:63:13	سوع
33:63:14	كون
33:63:15	قرب
33:64:2	اله
33:64:3	لعن
33:64:4	كفر
33:64:5	عدد
33:64:7	سعر
33:65:1	خلد
33:65:3	ابد
33:65:5	وجد
33:65:6	ولي
33:65:8	نصر
33:66:1	يوم
33:66:2	قلب
33:66:3	وجه
33:66:5	نور
33:66:6	قول
33:66:8	طوع
33:66:9	اله
33:66:10	طوع
33:66:11	رسل
33:67:1	قول
33:67:2	ربب
33:67:4	طوع
33:67:5	سود
33:67:6	كبر
33:67:7	ضلل
33:67:8	سبل
33:68:1	ربب
33:68:2	اتي
33:68:3	ضعف
33:68:5	عذب
33:68:6	لعن
33:68:7	لعن
33:68:8	كبر
33:69:2	ٱلَّذِى
33:69:3	امن
33:69:5	كون
33:69:6	ٱلَّذِى
33:69:7	اذي
33:69:9	برا
33:69:10	اله
33:69:12	قول
33:69:13	كون
33:69:14	عند
33:69:15	اله
33:69:16	وجه
33:70:2	ٱلَّذِى
33:70:3	امن
33:70:4	وقي
33:70:5	اله
33:70:6	قول
33:70:7	قول
33:70:8	سدد
33:71:1	صلح
33:71:3	عمل
33:71:4	غفر
33:71:6	ذنب
33:71:8	طوع
33:71:9	اله
33:71:10	رسل
33:71:12	فوز
33:71:13	فوز
33:71:14	عظم
33:72:2	عرض
33:72:3	امن
33:72:5	سمو
33:72:6	ارض
33:72:7	جبل
33:72:8	ابي
33:72:10	حمل
33:72:11	شفق
33:72:13	حمل
33:72:14	انس
33:72:16	كون
33:72:17	ظلم
33:72:18	جهل
33:73:1	عذب
33:73:2	اله
33:73:3	نفق
33:73:4	نفق
33:73:5	شرك
33:73:6	شرك
33:73:7	توب
33:73:8	اله
33:73:10	امن
33:73:11	امن
33:73:12	كون
33:73:13	اله
33:73:14	غفر
33:73:15	رحم
60:1:2	ٱلَّذِى
60:1:3	امن
60:1:5	اخذ
60:1:6	عدو
60:1:7	عدو
60:1:8	ولي
60:1:9	لقي
60:1:10	إِلَىٰ
60:1:11	ودد
60:1:13	كفر
60:1:15	جيا
60:1:17	حقق
60:1:18	خرج
60:1:19	رسل
60:1:22	امن
60:1:23	اله
60:1:24	ربب
60:1:26	كون
60:1:27	خرج
60:1:28	جهد
60:1:30	سبل
60:1:31	بغي
60:1:32	رضو
60:1:33	سرر
60:1:34	إِلَىٰ
60:1:35	ودد
60:1:37	علم
60:1:39	خفي
60:1:41	علن
60:1:43	فعل
60:1:46	ضلل
60:1:47	سوي
60:1:48	سبل
60:2:2	ثقف
60:2:3	كون
60:2:5	عدو
60:2:6	بسط
60:2:7	إِلَىٰ
60:2:8	يدي
60:2:9	لسن
60:2:10	سوا
60:2:11	ودد
60:2:13	كفر
60:3:2	نفع
60:3:3	رحم
60:3:5	ولد
60:3:6	يوم
60:3:7	قوم
60:3:8	فصل
60:3:9	بين
60:3:10	اله
60:3:12	عمل
60:3:13	بصر
60:4:2	كون
60:4:4	اسو
60:4:5	حسن
60:4:7	إِبْرَاهِيم
60:4:8	ٱلَّذِى
60:4:10	إِذ
60:4:11	قول
60:4:12	قوم
60:4:14	برا
60:4:17	عبد
60:4:19	دون
60:4:20	اله
60:4:21	كفر
60:4:23	بدو
60:4:24	بين
60:4:25	بين
60:4:26	عدو
60:4:27	بغض
60:4:28	ابد
60:4:30	امن
60:4:31	اله
60:4:32	وحد
60:4:33	إِلَّا
60:4:34	قول
60:4:35	إِبْرَاهِيم
60:4:36	ابو
60:4:37	غفر
60:4:40	ملك
60:4:43	اله
60:4:45	شيا
60:4:46	ربب
60:4:48	وكل
60:4:49	إِلَىٰ
60:4:50	نوب
60:4:51	إِلَىٰ
60:4:52	صير
60:5:1	ربب
60:5:3	جعل
60:5:4	فتن
60:5:5	ٱلَّذِى
60:5:6	كفر
60:5:7	غفر
60:5:9	ربب
60:5:12	عزز
60:5:13	حكم
60:6:2	كون
60:6:5	اسو
60:6:6	حسن
60:6:8	كون
60:6:9	رجو
60:6:10	اله
60:6:11	يوم
60:6:12	اخر
60:6:14	ولي
60:6:16	اله
60:6:18	غني
60:6:19	حمد
60:7:1	عسي
60:7:2	اله
60:7:4	جعل
60:7:5	بين
60:7:6	بين
60:7:7	ٱلَّذِى
60:7:8	عدو
60:7:10	ودد
60:7:11	اله
60:7:12	قدر
60:7:13	اله
60:7:14	غفر
60:7:15	رحم
60:8:2	نهي
60:8:3	اله
60:8:5	ٱلَّذِى
60:8:7	قتل
60:8:9	دين
60:8:11	خرج
60:8:13	دور
60:8:15	برر
60:8:16	قسط
60:8:17	إِلَىٰ
60:8:19	اله
60:8:20	حبب
60:8:21	قسط
60:9:2	نهي
60:9:3	اله
60:9:5	ٱلَّذِى
60:9:6	قتل
60:9:8	دين
60:9:9	خرج
60:9:11	دور
60:9:12	ظهر
60:9:14	خرج
60:9:16	ولي
60:9:18	ولي
60:9:21	ظلم
60:10:2	ٱلَّذِى
60:10:3	امن
60:10:4	إِذَا
60:10:5	جيا
60:10:6	امن
60:10:7	هجر
60:10:8	محن
60:10:9	اله
60:10:10	علم
60:10:11	امن
60:10:13	علم
60:10:14	امن
60:10:16	رجع
60:10:17	إِلَىٰ
60:10:18	كفر
60:10:21	حلل
60:10:25	حلل
60:10:27	اتي
60:10:29	نفق
60:10:31	جنح
60:10:34	نكح
60:10:35	إِذَا
60:10:36	اتي
60:10:37	اجر
60:10:39	مسك
60:10:40	عصم
60:10:41	كفر
60:10:42	سال
60:10:44	نفق
60:10:45	سال
60:10:47	نفق
60:10:49	حكم
60:10:50	اله
60:10:51	حكم
60:10:52	بين
60:10:53	اله
60:10:54	علم
60:10:55	حكم
60:11:2	فوت
60:11:3	شيا
60:11:5	زوج
60:11:6	إِلَىٰ
60:11:7	كفر
60:11:8	عقب
60:11:9	اتي
60:11:10	ٱلَّذِى
60:11:11	ذهب
60:11:12	زوج
60:11:13	مثل
60:11:15	نفق
60:11:16	وقي
60:11:17	اله
60:11:18	ٱلَّذِى
60:11:21	امن
60:12:2	نبا
60:12:3	إِذَا
60:12:4	جيا
60:12:5	امن
60:12:6	بيع
60:12:10	شرك
60:12:11	اله
60:12:12	شيا
60:12:14	سرق
60:12:16	زني
60:12:18	قتل
60:12:19	ولد
60:12:21	اتي
60:12:22	بهت
60:12:23	فري
60:12:24	بين
60:12:25	يدي
60:12:26	رجل
60:12:28	عصي
60:12:30	عرف
60:12:31	بيع
60:12:32	غفر
60:12:34	اله
60:12:36	اله
60:12:37	غفر
60:12:38	رحم
60:13:2	ٱلَّذِى
60:13:3	امن
60:13:5	ولي
60:13:6	قوم
60:13:7	غضب
60:13:8	اله
60:13:11	ياس
60:13:13	اخر
60:13:15	ياس
60:13:16	كفر
60:13:18	صحب
60:13:19	قبر
4:1:2	نوس
4:1:3	وقي
4:1:4	ربب
4:1:5	ٱلَّذِى
4:1:6	خلق
4:1:8	نفس
4:1:9	وحد
4:1:10	خلق
4:1:12	زوج
4:1:13	بثث
4:1:15	رجل
4:1:16	كثر
4:1:17	نسو
4:1:18	وقي
4:1:19	اله
4:1:20	ٱلَّذِى
4:1:21	سال
4:1:23	رحم
4:1:25	اله
4:1:26	كون
4:1:28	رقب
4:2:1	اتي
4:2:2	يتم
4:2:3	مول
4:2:5	بدل
4:2:6	خبث
4:2:7	طيب
4:2:9	اكل
4:2:10	مول
4:2:11	إِلَىٰ
4:2:12	مول
4:2:14	كون
4:2:15	حوب
4:2:16	كبر
4:3:2	خوف
4:3:4	قسط
4:3:6	يتم
4:3:7	نكح
4:3:9	طيب
4:3:12	نسو
4:3:13	ثني
4:3:14	ثلث
4:3:15	ربع
4:3:17	خوف
4:3:19	عدل
4:3:20	وحد
4:3:23	ملك
4:3:24	يمن
4:3:26	دنو
4:3:28	عول
4:4:1	اتي
4:4:2	نسو
4:4:3	صدق
4:4:4	نحل
4:4:6	طيب
4:4:9	شيا
4:4:11	نفس
4:4:12	اكل
4:4:13	هنا
4:4:14	مرا
4:5:2	اتي
4:5:3	سفه
4:5:4	مول
4:5:5	ٱلَّذِى
4:5:6	جعل
4:5:7	اله
4:5:9	قوم
4:5:10	رزق
4:5:12	كسو
4:5:13	قول
4:5:15	قول
4:5:16	عرف
4:6:1	بلو
4:6:2	يتم
4:6:4	إِذَا
4:6:5	بلغ
4:6:6	نكح
4:6:8	انس
4:6:10	رشد
4:6:11	دفع
4:6:12	إِلَىٰ
4:6:13	مول
4:6:15	اكل
4:6:16	سرف
4:6:17	بدر
4:6:19	كبر
4:6:21	كون
4:6:22	غني
4:6:23	عفف
4:6:25	كون
4:6:26	فقر
4:6:27	اكل
4:6:28	عرف
4:6:29	إِذَا
4:6:30	دفع
4:6:31	إِلَىٰ
4:6:32	مول
4:6:33	شهد
4:6:35	كفي
4:6:36	اله
4:6:37	حسب
4:7:1	رجل
4:7:2	نصب
4:7:4	ترك
4:7:5	ولد
4:7:6	قرب
4:7:7	نسو
4:7:8	نصب
4:7:10	ترك
4:7:11	ولد
4:7:12	قرب
4:7:14	قلل
4:7:17	كثر
4:7:18	نصب
4:7:19	فرض
4:8:1	إِذَا
4:8:2	حضر
4:8:3	قسم
4:8:4	اول
4:8:5	قرب
4:8:6	يتم
4:8:7	سكن
4:8:8	رزق
4:8:10	قول
4:8:12	قول
4:8:13	عرف
4:9:1	خشي
4:9:2	ٱلَّذِى
4:9:4	ترك
4:9:6	خلف
4:9:7	ذرر
4:9:8	ضعف
4:9:9	خوف
4:9:11	وقي
4:9:12	اله
4:9:13	قول
4:9:14	قول
4:9:15	سدد
